order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,traffic_avoidance
ORD012857,72,Cookie,2024-07-15,2024-07-15,14.47,31.33,Car,Medium,Sunny,12.29,Route_3,CUST012857,49,Male,Pune,25,1,Asian,Weekly,No,Hot,4,1,Poor,4,False,False,Mixed,0.6630033418457142,No
ORD012858,35,Beef pie,2024-07-10,2024-07-10,14.46,49.91,Bike,High,Sunny,-1.34,Route_1,CUST012858,42,Male,Lucknow,38,5,Asian,Weekly,Yes,Warm,4,3,Good,1,True,True,Bike-friendly,0.0120539564698571,No
ORD012859,56,PastrySmoothie,2024-12-03,2024-12-03,4.67,25.45,Bike,High,Rainy,3.09,Route_3,CUST012859,35,Other,Pune,7,1,American,Monthly,No,Hot,5,2,Good,4,True,False,Mixed,0.7578365899229473,No
ORD012860,88,Sushi,2024-03-20,2024-03-20,2.1,36.58,Walk,Low,Snowy,0.43,Route_4,CUST012860,24,Female,Pune,25,5,American,Weekly,Yes,Hot,3,5,Good,4,False,False,Mixed,0.2263674563772106,No
ORD012861,2,Chicken rice,2024-10-30,2024-10-30,10.35,30.04,Walk,Low,Rainy,11.87,Route_1,CUST012861,29,Male,Bangalore,27,3,Asian,Monthly,No,Cold,2,2,Fair,2,True,False,Car-only,0.4127008711532025,No
ORD012862,63,Salad,2024-01-31,2024-01-31,7.61,41.84,Bike,Medium,Snowy,16.58,Route_5,CUST012862,60,Other,Ahmedabad,14,3,Mexican,Weekly,No,Cold,5,4,Poor,1,False,True,Mixed,0.3190042085185418,No
ORD012863,52,Sushi,2024-01-24,2024-01-24,7.32,29.86,Bike,Low,Sunny,3.76,Route_1,CUST012863,45,Female,Pune,48,5,Asian,Monthly,No,Hot,2,2,Good,3,True,False,Bike-friendly,0.0350209079203758,No
ORD012864,36,Dumplings,2024-09-14,2024-09-14,10.42,24.71,Car,Low,Sunny,15.18,Route_3,CUST012864,36,Male,Pune,13,4,Italian,Monthly,No,Warm,5,1,Poor,4,True,True,Car-only,0.0206455827328194,No
ORD012865,31,Pizza,2024-07-01,2024-07-01,9.66,47.53,Walk,Low,Sunny,17.56,Route_4,CUST012865,46,Female,Hyderabad,13,3,American,Monthly,Yes,Warm,5,3,Fair,4,False,True,Car-only,0.9106602532125824,Yes
ORD012866,95,Whole cake,2024-04-21,2024-04-21,7.84,14.38,Car,High,Sunny,16.68,Route_4,CUST012866,32,Female,Delhi,33,4,Mexican,Weekly,No,Warm,2,3,Fair,2,True,False,Car-only,0.9499502886971122,Yes
ORD012867,97,Sushi,2024-01-19,2024-01-19,11.12,40.27,Walk,Low,Rainy,17.84,Route_1,CUST012867,34,Other,Lucknow,49,5,Mexican,Monthly,No,Hot,5,3,Good,5,True,False,Mixed,0.1684927338613571,No
ORD012868,32,Briyani rice,2024-09-24,2024-09-24,2.44,5.92,Bike,Low,Sunny,17.49,Route_3,CUST012868,28,Male,Delhi,19,5,Mexican,Monthly,No,Cold,5,2,Poor,4,True,True,Mixed,0.5688123183122846,No
ORD012869,90,Whole cake,2024-10-25,2024-10-25,12.0,6.33,Bike,High,Snowy,-3.65,Route_1,CUST012869,47,Other,Jaipur,19,5,Asian,Weekly,Yes,Cold,2,1,Good,2,True,True,Mixed,0.8482248660437431,Yes
ORD012870,51,Chicken wings,2024-10-01,2024-10-01,7.26,7.22,Walk,High,Rainy,9.37,Route_2,CUST012870,53,Female,Delhi,27,1,American,Monthly,Yes,Cold,4,3,Fair,4,False,False,Car-only,0.0698047936538005,No
ORD012871,29,Shawarma,2024-01-17,2024-01-17,12.17,45.99,Car,Low,Rainy,10.27,Route_2,CUST012871,52,Male,Jaipur,41,5,American,Weekly,No,Warm,3,3,Fair,3,True,True,Bike-friendly,0.4372745362627401,No
ORD012872,79,Pasta,2024-08-09,2024-08-09,7.05,34.02,Walk,Medium,Sunny,-8.97,Route_5,CUST012872,60,Female,Pune,39,2,Mexican,Weekly,No,Warm,5,3,Fair,1,False,False,Bike-friendly,0.1670483969539538,No
ORD012873,42,Chicken pie,2024-01-24,2024-01-24,8.16,28.27,Bike,Low,Rainy,-1.74,Route_3,CUST012873,43,Other,Jaipur,17,4,American,Monthly,No,Cold,4,5,Good,2,False,False,Bike-friendly,0.5997809075440235,No
ORD012874,32,Sushi,2024-08-25,2024-08-25,12.31,31.02,Car,Low,Rainy,1.59,Route_5,CUST012874,58,Male,Hyderabad,48,5,Asian,Monthly,No,Warm,1,1,Good,3,False,False,Mixed,0.1964596403349339,No
ORD012875,26,Soup,2024-03-25,2024-03-25,3.05,40.99,Walk,Medium,Sunny,-7.06,Route_2,CUST012875,41,Female,Pune,45,2,Italian,Monthly,No,Cold,1,5,Poor,2,True,False,Car-only,0.6942924145530266,No
ORD012876,48,Sushi,2024-02-11,2024-02-11,9.8,25.53,Bike,Medium,Sunny,-5.4,Route_4,CUST012876,48,Male,Pune,48,5,Asian,Monthly,No,Hot,4,3,Fair,1,True,True,Mixed,0.1497071623800572,No
ORD012877,75,Soup,2024-05-01,2024-05-01,13.71,29.76,Walk,Medium,Snowy,6.14,Route_2,CUST012877,50,Female,Kolkata,3,2,American,Weekly,No,Hot,4,3,Good,4,True,False,Mixed,0.4045064916322937,No
ORD012878,100,Chicken rice,2024-10-25,2024-10-25,5.11,8.86,Car,Medium,Snowy,15.81,Route_5,CUST012878,36,Female,Ahmedabad,39,2,Mediterranean,Weekly,Yes,Warm,4,5,Good,1,True,True,Mixed,0.4863677883236788,No
ORD012879,39,Pasta,2024-04-30,2024-04-30,12.11,20.23,Walk,High,Rainy,-9.59,Route_4,CUST012879,47,Male,Kolkata,32,3,Mediterranean,Monthly,No,Cold,1,3,Good,3,True,True,Car-only,0.4519538112788882,No
ORD012880,83,Chicken pie,2024-07-23,2024-07-23,5.63,48.5,Walk,Medium,Snowy,7.11,Route_1,CUST012880,36,Other,Delhi,18,4,American,Weekly,No,Cold,5,4,Fair,1,False,False,Bike-friendly,0.3292509111324238,No
ORD012881,28,Dumplings,2024-10-29,2024-10-29,2.78,31.07,Car,Low,Sunny,14.96,Route_2,CUST012881,29,Female,Chennai,3,1,American,Monthly,No,Cold,4,1,Good,4,True,True,Car-only,0.9004617138641285,Yes
ORD012882,65,Fried chicken,2024-12-07,2024-12-07,2.06,30.81,Car,Low,Snowy,3.06,Route_2,CUST012882,44,Other,Jaipur,2,1,American,Weekly,No,Warm,5,5,Fair,1,False,False,Mixed,0.9577153545971372,Yes
ORD012883,10,Chicken pie,2024-02-27,2024-02-27,10.43,25.48,Car,Low,Rainy,17.12,Route_5,CUST012883,42,Male,Hyderabad,26,4,Asian,Monthly,Yes,Hot,4,1,Fair,5,True,True,Mixed,0.8696198199946411,Yes
ORD012884,28,Whole cake,2024-10-18,2024-10-18,2.12,36.53,Walk,Medium,Sunny,4.14,Route_5,CUST012884,36,Female,Chennai,16,3,Mediterranean,Weekly,Yes,Cold,2,3,Poor,2,False,False,Mixed,0.0498387230276654,No
ORD012885,1,CoffeeBoba tea,2024-10-14,2024-10-14,10.99,29.03,Bike,Medium,Rainy,2.29,Route_5,CUST012885,24,Male,Kolkata,33,3,American,Weekly,No,Warm,4,5,Good,5,False,False,Mixed,0.9662549684169612,Yes
ORD012886,38,Chicken rice,2024-07-21,2024-07-21,9.31,31.66,Bike,Medium,Snowy,6.94,Route_1,CUST012886,35,Female,Hyderabad,22,5,Italian,Monthly,No,Cold,3,2,Fair,5,True,False,Mixed,0.2693015693158946,No
ORD012887,97,Fried chicken,2024-06-04,2024-06-04,12.51,23.46,Car,High,Snowy,-6.52,Route_3,CUST012887,32,Female,Mumbai,38,5,American,Monthly,No,Cold,3,2,Good,5,True,False,Bike-friendly,0.4380637276050038,No
ORD012888,99,Chicken wings,2024-07-10,2024-07-10,14.46,39.11,Bike,Low,Snowy,2.79,Route_2,CUST012888,45,Other,Hyderabad,49,2,Asian,Weekly,Yes,Cold,2,4,Fair,1,True,False,Mixed,0.5223741064516414,No
ORD012889,87,Pasta,2024-11-03,2024-11-03,8.27,36.15,Walk,Medium,Sunny,-4.4,Route_4,CUST012889,54,Other,Kolkata,14,2,Asian,Monthly,No,Cold,5,2,Poor,3,False,False,Car-only,0.5644912133953236,No
ORD012890,66,Beef pie,2024-07-21,2024-07-21,6.16,5.54,Car,High,Rainy,-8.33,Route_4,CUST012890,29,Female,Chennai,2,4,Italian,Monthly,No,Cold,4,1,Good,1,True,True,Car-only,0.0498791283106978,No
ORD012891,89,Dumplings,2024-09-14,2024-09-14,7.33,30.4,Bike,Medium,Snowy,-1.11,Route_1,CUST012891,18,Other,Kolkata,4,3,Mexican,Monthly,No,Hot,4,1,Fair,4,True,False,Bike-friendly,0.9326870047821164,Yes
ORD012892,23,Chicken wings,2024-01-04,2024-01-04,7.21,35.01,Bike,Medium,Snowy,-2.68,Route_3,CUST012892,52,Female,Bangalore,23,3,American,Monthly,No,Cold,4,2,Fair,5,True,False,Bike-friendly,0.0775640947897667,No
ORD012893,2,Chicken rice,2024-04-25,2024-04-25,3.06,25.48,Bike,Medium,Rainy,5.65,Route_4,CUST012893,22,Female,Bangalore,42,5,Italian,Weekly,No,Hot,3,1,Poor,4,True,False,Mixed,0.0881077768236264,No
ORD012894,67,Whole cake,2024-09-28,2024-09-28,11.95,22.32,Bike,Low,Snowy,6.47,Route_4,CUST012894,56,Female,Pune,26,4,Mexican,Weekly,Yes,Cold,5,1,Fair,2,False,False,Car-only,0.347712277590239,No
ORD012895,87,Pasta,2024-06-09,2024-06-09,14.93,15.68,Walk,High,Sunny,13.3,Route_5,CUST012895,26,Other,Lucknow,24,5,Italian,Weekly,Yes,Hot,1,4,Fair,1,False,True,Bike-friendly,0.9138421944709114,Yes
ORD012896,30,Taccos,2024-09-08,2024-09-08,5.95,7.94,Bike,High,Snowy,15.44,Route_3,CUST012896,41,Male,Jaipur,19,2,Mexican,Monthly,No,Cold,5,3,Fair,3,False,False,Bike-friendly,0.6256749341579049,No
ORD012897,29,Pizza,2024-10-18,2024-10-18,10.25,46.72,Bike,Low,Sunny,16.4,Route_2,CUST012897,39,Other,Mumbai,43,3,Italian,Weekly,Yes,Hot,5,3,Good,1,True,False,Mixed,0.8426797578812577,Yes
ORD012898,73,Taccos,2024-05-22,2024-05-22,6.26,48.97,Walk,Low,Rainy,-1.37,Route_3,CUST012898,50,Male,Ahmedabad,49,3,Mexican,Weekly,Yes,Warm,1,5,Poor,1,True,True,Car-only,0.658354447790381,No
ORD012899,57,Salad,2024-09-29,2024-09-29,9.58,13.21,Walk,Medium,Rainy,7.23,Route_3,CUST012899,42,Male,Bangalore,2,4,Mexican,Monthly,No,Hot,4,4,Fair,5,False,False,Bike-friendly,0.7923810151653636,No
ORD012900,29,PastrySmoothie,2024-04-24,2024-04-24,7.39,26.44,Walk,Low,Sunny,15.98,Route_3,CUST012900,26,Female,Ahmedabad,8,3,Mexican,Monthly,Yes,Hot,1,2,Good,1,True,False,Bike-friendly,0.1625902213027351,No
ORD012901,84,Chicken rice,2024-12-04,2024-12-04,4.5,45.95,Bike,High,Sunny,5.01,Route_2,CUST012901,31,Male,Delhi,21,2,Mexican,Weekly,Yes,Hot,1,2,Poor,2,False,False,Bike-friendly,0.3407172148844926,No
ORD012902,23,Burger,2024-09-14,2024-09-14,9.82,10.2,Walk,High,Snowy,16.13,Route_5,CUST012902,37,Male,Hyderabad,1,5,Mediterranean,Monthly,Yes,Cold,4,2,Fair,3,True,True,Car-only,0.2885946343615919,No
ORD012903,28,Pizza,2024-04-04,2024-04-04,8.18,29.99,Walk,Low,Sunny,1.24,Route_5,CUST012903,29,Female,Kolkata,9,2,Italian,Weekly,Yes,Hot,1,1,Good,3,True,True,Bike-friendly,0.57715157955034,No
ORD012904,11,Beef pie,2024-06-01,2024-06-01,6.2,12.05,Walk,High,Sunny,17.59,Route_2,CUST012904,53,Male,Chennai,15,1,Mediterranean,Monthly,Yes,Cold,5,5,Poor,5,True,True,Mixed,0.924473791660921,Yes
ORD012905,74,Whole cake,2024-09-06,2024-09-06,3.97,23.76,Bike,Low,Snowy,10.12,Route_4,CUST012905,33,Other,Kolkata,49,2,Asian,Monthly,Yes,Cold,5,5,Poor,3,False,True,Bike-friendly,0.2352669214957421,No
ORD012906,66,Sushi,2024-08-15,2024-08-15,14.0,20.56,Car,Medium,Sunny,-1.65,Route_4,CUST012906,57,Male,Chennai,39,3,American,Weekly,No,Hot,5,1,Fair,5,True,False,Mixed,0.3563623580951928,No
ORD012907,95,Whole cake,2024-03-09,2024-03-09,8.49,48.92,Walk,Medium,Snowy,-5.44,Route_4,CUST012907,45,Female,Mumbai,49,2,Asian,Monthly,Yes,Hot,1,4,Good,1,True,True,Bike-friendly,0.954264745373388,Yes
ORD012908,73,Whole cake,2024-05-19,2024-05-19,12.19,10.73,Car,Low,Rainy,6.26,Route_3,CUST012908,41,Female,Chennai,28,2,Italian,Weekly,No,Warm,5,4,Fair,3,False,False,Car-only,0.3843916674787212,No
ORD012909,11,PastrySmoothie,2024-02-02,2024-02-02,14.35,16.98,Bike,Low,Rainy,-8.95,Route_5,CUST012909,56,Male,Lucknow,18,5,Italian,Weekly,Yes,Warm,5,2,Poor,3,False,True,Bike-friendly,0.0626595824947235,No
ORD012910,10,Soup,2024-07-28,2024-07-28,10.64,22.69,Bike,High,Sunny,16.89,Route_4,CUST012910,54,Female,Chennai,22,3,American,Monthly,No,Warm,5,2,Poor,1,True,False,Car-only,0.5099338356998323,No
ORD012911,48,PastrySmoothie,2024-10-11,2024-10-11,6.2,31.63,Car,High,Snowy,12.55,Route_3,CUST012911,56,Other,Mumbai,11,1,Mexican,Weekly,No,Warm,1,5,Fair,5,False,False,Mixed,0.0528262480208844,No
ORD012912,74,Burritos,2024-04-29,2024-04-29,12.81,14.61,Walk,Medium,Rainy,16.7,Route_2,CUST012912,22,Other,Mumbai,17,4,Italian,Weekly,No,Warm,4,1,Poor,2,True,True,Bike-friendly,0.2052677126412386,No
ORD012913,45,Whole cake,2024-08-21,2024-08-21,11.21,35.15,Car,Medium,Snowy,19.87,Route_3,CUST012913,29,Male,Lucknow,8,2,Mexican,Monthly,No,Warm,4,1,Fair,4,False,True,Mixed,0.3496771897863462,No
ORD012914,67,Chicken rice,2024-08-24,2024-08-24,4.12,41.39,Car,Low,Sunny,1.45,Route_2,CUST012914,21,Male,Mumbai,48,2,Asian,Weekly,No,Warm,5,2,Good,1,False,True,Car-only,0.5754609162052866,No
ORD012915,4,Shawarma,2024-09-21,2024-09-21,8.52,39.56,Walk,Low,Sunny,-2.64,Route_1,CUST012915,58,Other,Chennai,29,5,American,Weekly,No,Hot,4,3,Good,5,True,False,Bike-friendly,0.9809994833822554,Yes
ORD012916,92,Burritos,2024-08-30,2024-08-30,5.67,14.27,Car,Low,Sunny,1.73,Route_3,CUST012916,60,Other,Mumbai,35,1,American,Weekly,No,Warm,1,4,Fair,2,False,False,Bike-friendly,0.1291337331098049,No
ORD012917,51,Briyani rice,2024-03-20,2024-03-20,14.33,13.43,Walk,High,Snowy,12.56,Route_3,CUST012917,49,Male,Jaipur,49,1,American,Monthly,Yes,Hot,2,4,Poor,3,False,False,Mixed,0.8107274554713508,Yes
ORD012918,82,Cup cake,2024-06-12,2024-06-12,9.14,10.05,Car,Medium,Snowy,-0.89,Route_3,CUST012918,59,Female,Chennai,49,5,Italian,Weekly,Yes,Warm,4,4,Good,4,False,True,Mixed,0.1362362245029962,No
ORD012919,11,Pasta,2024-01-16,2024-01-16,13.82,31.89,Car,Low,Sunny,-6.55,Route_4,CUST012919,24,Other,Jaipur,10,1,Asian,Monthly,No,Cold,5,1,Poor,4,False,True,Bike-friendly,0.2905947097769097,No
ORD012920,98,Fried chicken,2024-04-23,2024-04-23,3.99,38.84,Car,High,Sunny,12.78,Route_3,CUST012920,57,Female,Pune,29,2,Italian,Weekly,No,Hot,1,3,Poor,1,False,False,Bike-friendly,0.2198463335996774,No
ORD012921,50,Fried chicken,2024-07-02,2024-07-02,14.51,21.03,Car,Medium,Rainy,3.58,Route_2,CUST012921,32,Female,Jaipur,40,5,Italian,Weekly,Yes,Hot,1,4,Fair,3,False,True,Mixed,0.4791343022403126,No
ORD012922,2,Salad,2024-03-02,2024-03-02,9.91,11.98,Bike,Medium,Sunny,-2.98,Route_3,CUST012922,39,Male,Mumbai,35,2,Mexican,Weekly,No,Cold,3,3,Poor,3,True,True,Bike-friendly,0.8490801642109423,Yes
ORD012923,62,Briyani rice,2024-09-15,2024-09-15,14.14,36.67,Walk,Low,Snowy,5.65,Route_4,CUST012923,30,Female,Delhi,3,2,Asian,Weekly,No,Cold,2,3,Poor,2,False,True,Bike-friendly,0.3324145994793411,No
ORD012924,88,Salad,2024-04-11,2024-04-11,2.64,36.3,Car,High,Sunny,-1.96,Route_3,CUST012924,23,Male,Ahmedabad,44,5,American,Monthly,Yes,Cold,1,4,Good,1,False,False,Bike-friendly,0.3863931208796183,No
ORD012925,87,PastrySmoothie,2024-08-16,2024-08-16,6.08,34.49,Car,High,Sunny,-1.27,Route_2,CUST012925,27,Male,Ahmedabad,46,3,Asian,Monthly,Yes,Warm,2,5,Good,2,True,True,Bike-friendly,0.947462854347851,Yes
ORD012926,62,Fried chicken,2024-05-23,2024-05-23,4.2,23.47,Bike,Low,Snowy,18.11,Route_1,CUST012926,28,Female,Chennai,50,5,Asian,Weekly,No,Cold,5,5,Poor,3,False,False,Mixed,0.3198844065601522,No
ORD012927,59,Salad,2024-10-21,2024-10-21,4.48,11.37,Walk,Low,Sunny,10.64,Route_3,CUST012927,18,Female,Ahmedabad,31,2,Italian,Weekly,Yes,Warm,3,3,Fair,1,False,True,Mixed,0.1099939916517626,No
ORD012928,18,Soup,2024-08-12,2024-08-12,8.2,31.23,Car,Medium,Sunny,19.59,Route_5,CUST012928,27,Male,Bangalore,1,5,Asian,Weekly,No,Warm,3,1,Fair,1,False,False,Car-only,0.902723888732296,Yes
ORD012929,53,Cup cake,2024-07-30,2024-07-30,13.67,42.84,Walk,Medium,Rainy,19.21,Route_4,CUST012929,54,Other,Chennai,46,4,Mediterranean,Weekly,Yes,Warm,4,2,Fair,2,True,True,Bike-friendly,0.489269096489038,No
ORD012930,86,Whole cake,2024-07-14,2024-07-14,9.38,32.96,Car,Medium,Sunny,17.66,Route_5,CUST012930,33,Other,Ahmedabad,32,1,Mexican,Weekly,Yes,Hot,3,5,Poor,1,False,False,Mixed,0.3857131656307938,No
ORD012931,11,Burger,2024-05-24,2024-05-24,2.56,23.56,Bike,High,Sunny,9.79,Route_1,CUST012931,52,Male,Hyderabad,19,3,American,Monthly,No,Hot,2,3,Poor,4,True,False,Bike-friendly,0.2454282961896563,No
ORD012932,54,Whole cake,2024-04-04,2024-04-04,6.95,26.11,Car,Medium,Snowy,17.96,Route_2,CUST012932,33,Female,Kolkata,17,4,Mediterranean,Weekly,No,Hot,5,5,Poor,4,True,False,Mixed,0.1331100843321099,No
ORD012933,14,Soup,2024-03-02,2024-03-02,6.79,47.82,Bike,High,Rainy,3.35,Route_1,CUST012933,57,Male,Ahmedabad,46,5,Mexican,Monthly,Yes,Warm,5,1,Poor,1,True,True,Mixed,0.0995581221474691,No
ORD012934,3,Cup cake,2024-10-09,2024-10-09,12.96,18.82,Walk,Medium,Sunny,8.28,Route_5,CUST012934,24,Other,Lucknow,47,3,American,Weekly,No,Warm,1,2,Good,3,True,False,Bike-friendly,0.7477407179586709,No
ORD012935,24,Salad,2024-12-03,2024-12-03,12.46,34.48,Walk,Low,Rainy,6.69,Route_2,CUST012935,25,Female,Kolkata,35,2,Mexican,Monthly,No,Hot,4,3,Fair,1,False,False,Mixed,0.572191212817648,No
ORD012936,55,Sushi,2024-09-13,2024-09-13,6.45,19.23,Bike,Medium,Snowy,-7.53,Route_4,CUST012936,31,Male,Kolkata,42,4,Mexican,Weekly,Yes,Warm,3,4,Fair,1,True,False,Mixed,0.7394147724644464,No
ORD012937,71,Pasta,2024-07-09,2024-07-09,12.89,11.34,Walk,Low,Rainy,1.65,Route_1,CUST012937,44,Female,Pune,32,1,Asian,Monthly,No,Warm,3,3,Good,3,False,True,Car-only,0.947704453476661,Yes
ORD012938,58,Chicken wings,2024-06-07,2024-06-07,11.15,27.8,Car,Medium,Sunny,-5.0,Route_1,CUST012938,37,Female,Delhi,28,1,Italian,Monthly,Yes,Warm,4,3,Fair,1,True,False,Car-only,0.6476797628001149,No
ORD012939,72,Chicken pie,2024-05-18,2024-05-18,8.39,7.53,Walk,Low,Sunny,12.71,Route_1,CUST012939,41,Other,Mumbai,43,2,Italian,Weekly,No,Warm,2,5,Fair,5,False,False,Car-only,0.3176087537718162,No
ORD012940,94,Whole cake,2024-03-21,2024-03-21,13.81,35.17,Bike,Low,Snowy,10.38,Route_3,CUST012940,40,Female,Ahmedabad,45,4,Mexican,Weekly,Yes,Cold,3,2,Poor,1,False,True,Car-only,0.155734853230322,No
ORD012941,88,Cup cake,2024-11-04,2024-11-04,8.12,45.76,Walk,High,Sunny,10.46,Route_5,CUST012941,29,Other,Mumbai,32,2,Mexican,Monthly,No,Cold,5,4,Poor,5,True,False,Car-only,0.3524347652458777,No
ORD012942,82,Taccos,2024-01-05,2024-01-05,10.93,30.8,Bike,Medium,Rainy,10.15,Route_1,CUST012942,46,Other,Bangalore,6,4,Mexican,Weekly,No,Warm,4,3,Poor,5,True,True,Mixed,0.8891736599045907,Yes
ORD012943,90,Cup cake,2024-05-23,2024-05-23,10.7,46.76,Car,High,Snowy,-7.97,Route_3,CUST012943,46,Female,Hyderabad,1,5,Asian,Weekly,Yes,Warm,2,5,Good,1,True,False,Car-only,0.0811041245859807,No
ORD012944,36,Shawarma,2024-01-12,2024-01-12,2.72,23.54,Bike,High,Snowy,8.74,Route_2,CUST012944,37,Female,Ahmedabad,13,1,Asian,Monthly,Yes,Cold,5,2,Poor,2,False,False,Mixed,0.0057007496813719,No
ORD012945,23,Burger,2024-10-28,2024-10-28,5.52,36.79,Walk,Low,Snowy,2.43,Route_4,CUST012945,50,Male,Kolkata,16,1,American,Monthly,Yes,Warm,2,4,Good,2,True,False,Car-only,0.496817846605613,No
ORD012946,86,Beef pie,2024-01-05,2024-01-05,10.58,13.51,Car,Low,Snowy,12.71,Route_1,CUST012946,30,Male,Chennai,47,5,American,Monthly,Yes,Warm,4,5,Fair,1,True,False,Mixed,0.9060173749647672,Yes
ORD012947,25,Whole cake,2024-04-22,2024-04-22,2.39,44.85,Car,High,Rainy,14.59,Route_4,CUST012947,22,Female,Ahmedabad,47,5,Mediterranean,Monthly,Yes,Cold,2,3,Good,5,True,False,Mixed,0.9738306644432408,Yes
ORD012948,33,Sushi,2024-12-08,2024-12-08,11.91,12.52,Walk,Low,Snowy,10.81,Route_3,CUST012948,43,Female,Jaipur,44,3,American,Weekly,Yes,Cold,4,1,Good,2,True,True,Bike-friendly,0.5803619703882762,No
ORD012949,31,Pasta,2024-03-07,2024-03-07,10.19,9.11,Bike,Medium,Snowy,-8.11,Route_3,CUST012949,29,Female,Jaipur,7,3,American,Weekly,Yes,Warm,5,2,Fair,2,False,False,Mixed,0.1307971488083176,No
ORD012950,64,CoffeeBoba tea,2024-09-16,2024-09-16,7.66,28.42,Walk,High,Rainy,8.4,Route_5,CUST012950,23,Male,Pune,28,5,Mexican,Weekly,Yes,Hot,5,4,Poor,3,False,False,Mixed,0.4422595283734671,No
ORD012951,14,Soup,2024-06-01,2024-06-01,5.29,16.67,Car,High,Snowy,10.12,Route_4,CUST012951,50,Other,Lucknow,31,4,Italian,Weekly,Yes,Warm,5,1,Good,5,False,True,Bike-friendly,0.2868515638635516,No
ORD012952,24,Fried chicken,2024-07-08,2024-07-08,9.01,40.13,Car,Medium,Snowy,2.64,Route_4,CUST012952,42,Male,Hyderabad,45,1,Asian,Weekly,No,Cold,1,5,Fair,1,False,False,Car-only,0.0754942351640458,No
ORD012953,86,Salad,2024-10-03,2024-10-03,5.42,43.55,Walk,Low,Snowy,-2.41,Route_4,CUST012953,39,Female,Jaipur,26,4,Mexican,Monthly,Yes,Warm,3,5,Fair,2,False,True,Bike-friendly,0.1880025858073301,No
ORD012954,31,Salad,2024-07-29,2024-07-29,3.6,12.06,Walk,High,Snowy,0.8,Route_5,CUST012954,53,Male,Jaipur,8,1,Mexican,Monthly,Yes,Cold,3,3,Poor,4,False,True,Car-only,0.1218474348591807,No
ORD012955,78,Beef pie,2024-09-23,2024-09-23,9.98,48.17,Walk,Low,Snowy,1.07,Route_3,CUST012955,23,Female,Ahmedabad,6,4,Mexican,Monthly,No,Warm,3,2,Poor,2,True,True,Car-only,0.8724613765861947,Yes
ORD012956,20,PastrySmoothie,2024-04-07,2024-04-07,7.37,31.49,Car,Low,Sunny,18.79,Route_1,CUST012956,42,Other,Pune,13,2,Asian,Monthly,Yes,Hot,3,5,Fair,4,False,True,Bike-friendly,0.2114098224977006,No
ORD012957,16,CoffeeBoba tea,2024-06-01,2024-06-01,11.01,14.04,Walk,High,Snowy,-8.04,Route_2,CUST012957,20,Male,Chennai,41,5,Mediterranean,Monthly,Yes,Hot,4,5,Poor,3,False,False,Car-only,0.9919461514794544,Yes
ORD012958,51,Chicken pie,2024-02-09,2024-02-09,14.24,14.46,Bike,High,Sunny,9.85,Route_5,CUST012958,40,Female,Ahmedabad,6,4,Italian,Monthly,Yes,Hot,5,3,Good,4,True,False,Mixed,0.8771719066722271,Yes
ORD012959,9,Burger,2024-05-15,2024-05-15,4.75,47.25,Walk,High,Snowy,4.0,Route_1,CUST012959,34,Female,Ahmedabad,23,4,Asian,Monthly,Yes,Hot,3,3,Good,1,True,True,Bike-friendly,0.1658379697209262,No
ORD012960,54,Whole cake,2024-09-15,2024-09-15,3.02,35.98,Walk,High,Rainy,7.21,Route_4,CUST012960,56,Female,Jaipur,48,3,Italian,Weekly,Yes,Hot,1,4,Poor,4,False,True,Car-only,0.149181707457601,No
ORD012961,10,Beef pie,2024-10-29,2024-10-29,5.86,33.17,Walk,Medium,Rainy,-5.41,Route_3,CUST012961,36,Male,Lucknow,38,4,Mediterranean,Monthly,No,Cold,1,4,Fair,4,False,True,Mixed,0.7014285424941372,No
ORD012962,16,Cup cake,2024-11-21,2024-11-21,13.47,33.04,Walk,Medium,Rainy,-1.16,Route_5,CUST012962,42,Male,Lucknow,32,2,Asian,Weekly,No,Hot,3,5,Fair,5,False,False,Bike-friendly,0.0514743168605847,No
ORD012963,5,Pasta,2024-09-14,2024-09-14,11.12,42.4,Walk,Medium,Snowy,-8.42,Route_2,CUST012963,39,Other,Ahmedabad,49,1,Italian,Monthly,No,Hot,3,3,Good,1,True,True,Car-only,0.7698237111445624,No
ORD012964,11,Chicken wings,2024-01-24,2024-01-24,3.88,42.68,Bike,Medium,Sunny,5.51,Route_1,CUST012964,41,Female,Mumbai,35,4,Asian,Weekly,Yes,Hot,1,2,Poor,4,False,True,Bike-friendly,0.5661723131160894,No
ORD012965,19,Burritos,2024-10-26,2024-10-26,2.66,7.1,Car,Medium,Sunny,0.8,Route_3,CUST012965,40,Male,Delhi,3,3,American,Weekly,Yes,Warm,1,3,Good,5,False,False,Bike-friendly,0.121427193815683,No
ORD012966,50,Pizza,2024-04-27,2024-04-27,6.96,17.23,Bike,Medium,Snowy,13.49,Route_1,CUST012966,57,Other,Mumbai,15,1,Italian,Weekly,Yes,Hot,3,1,Good,3,True,False,Mixed,0.8487174748754958,Yes
